Date,SPX_Close,VIX_Today,SPX_Return,VIX_T-1,VIX_T-2,VIX_T-3,VIX_Jump,fgi_value,Type
2023-02-27,3982.239990234375,20.950000762939453,0.0030730045671669703,21.670000076293945,21.139999389648438,22.290000915527344,-0.7199993133544922,,Normal
2023-02-28,3970.14990234375,20.700000762939453,-0.0030360018281855305,20.950000762939453,21.670000076293945,21.139999389648438,-0.25,,Normal
2023-03-01,3951.389892578125,20.579999923706055,-0.004725264845680033,20.700000762939453,20.950000762939453,21.670000076293945,-0.12000083923339844,,Normal
2023-03-02,3981.35009765625,19.59000015258789,0.0075821940867943916,20.579999923706055,20.700000762939453,20.950000762939453,-0.9899997711181641,,Normal
2023-03-03,4045.639892578125,18.489999771118164,0.0161477371607488,19.59000015258789,20.579999923706055,20.700000762939453,-1.1000003814697266,,Normal
2023-03-06,4048.419921875,18.610000610351562,0.0006871667698291617,18.489999771118164,19.59000015258789,20.579999923706055,0.12000083923339844,,Normal
2023-03-07,3986.3701171875,19.59000015258789,-0.015326919115337678,18.610000610351562,18.489999771118164,19.59000015258789,0.9799995422363281,,Normal
2023-03-08,3992.010009765625,19.110000610351562,0.0014147940136839399,19.59000015258789,18.610000610351562,18.489999771118164,-0.4799995422363281,,Normal
2023-03-09,3918.320068359375,22.610000610351562,-0.01845935787384867,19.110000610351562,19.59000015258789,18.610000610351562,3.5,,Normal
2023-03-10,3861.590087890625,24.799999237060547,-0.01447813845705137,22.610000610351562,19.110000610351562,19.59000015258789,2.1899986267089844,,Normal
2023-03-13,3855.760009765625,26.520000457763672,-0.001509761003189447,24.799999237060547,22.610000610351562,19.110000610351562,1.720001220703125,,Normal
2023-03-14,3919.2900390625,23.729999542236328,0.016476655480623936,26.520000457763672,24.799999237060547,22.610000610351562,-2.7900009155273438,,Normal
2023-03-15,3891.929931640625,26.139999389648438,-0.00698088356543769,23.729999542236328,26.520000457763672,24.799999237060547,2.4099998474121094,,Normal
2023-03-16,3960.280029296875,22.989999771118164,0.017562006217166637,26.139999389648438,23.729999542236328,26.520000457763672,-3.1499996185302734,,Normal
2023-03-17,3916.639892578125,25.510000228881836,-0.011019457310067593,22.989999771118164,26.139999389648438,23.729999542236328,2.520000457763672,,Normal
2023-03-20,3951.570068359375,24.149999618530273,0.008918403718310097,25.510000228881836,22.989999771118164,26.139999389648438,-1.3600006103515625,,Normal
2023-03-21,4002.8701171875,21.3799991607666,0.012982193897784988,24.149999618530273,25.510000228881836,22.989999771118164,-2.770000457763672,,Normal
2023-03-22,3936.969970703125,22.260000228881836,-0.01646322377571363,21.3799991607666,24.149999618530273,25.510000228881836,0.8800010681152344,,Normal
2023-03-23,3948.719970703125,22.610000610351562,0.0029845287333754023,22.260000228881836,21.3799991607666,24.149999618530273,0.35000038146972656,,Normal
2023-03-24,3970.989990234375,21.739999771118164,0.005639807253104534,22.610000610351562,22.260000228881836,21.3799991607666,-0.8700008392333984,,Normal
2023-03-27,3977.530029296875,20.600000381469727,0.0016469543057482383,21.739999771118164,22.610000610351562,22.260000228881836,-1.1399993896484375,,Normal
2023-03-28,3971.27001953125,19.969999313354492,-0.0015738434957162095,20.600000381469727,21.739999771118164,22.610000610351562,-0.6300010681152344,,Normal
2023-03-29,4027.81005859375,19.1200008392334,0.014237268879836451,19.969999313354492,20.600000381469727,21.739999771118164,-0.8499984741210938,,Normal
2023-03-30,4050.830078125,19.020000457763672,0.005715269388667954,19.1200008392334,19.969999313354492,20.600000381469727,-0.10000038146972656,,Normal
2023-03-31,4109.31005859375,18.700000762939453,0.014436542471763847,19.020000457763672,19.1200008392334,19.969999313354492,-0.31999969482421875,,Normal
2023-04-03,4124.509765625,18.549999237060547,0.0036988464765423945,18.700000762939453,19.020000457763672,19.1200008392334,-0.15000152587890625,,Normal
2023-04-04,4100.60009765625,19.0,-0.005796972083329965,18.549999237060547,18.700000762939453,19.020000457763672,0.4500007629394531,,Normal
2023-04-05,4090.3798828125,19.079999923706055,-0.002492370531228194,19.0,18.549999237060547,18.700000762939453,0.07999992370605469,,Normal
2023-04-06,4105.02001953125,18.399999618530273,0.0035791630944272956,19.079999923706055,19.0,18.549999237060547,-0.6800003051757812,,Normal
2023-04-10,4109.10986328125,18.969999313354492,0.0009963029974375814,18.399999618530273,19.079999923706055,19.0,0.5699996948242188,,Normal
2023-04-11,4108.93994140625,19.100000381469727,-4.1352477946232646e-05,18.969999313354492,18.399999618530273,19.079999923706055,0.13000106811523438,,Normal
2023-04-12,4091.949951171875,19.09000015258789,-0.004134884052006904,19.100000381469727,18.969999313354492,18.399999618530273,-0.010000228881835938,,Normal
2023-04-13,4146.22021484375,17.799999237060547,0.01326268999363811,19.09000015258789,19.100000381469727,18.969999313354492,-1.2900009155273438,,Normal
2023-04-14,4137.64013671875,17.06999969482422,-0.0020693734728036706,17.799999237060547,19.09000015258789,19.100000381469727,-0.7299995422363281,,Normal
2023-04-17,4151.31982421875,16.950000762939453,0.00330615690296554,17.06999969482422,17.799999237060547,19.09000015258789,-0.11999893188476562,,Normal
2023-04-18,4154.8701171875,16.829999923706055,0.0008552202959737354,16.950000762939453,17.06999969482422,17.799999237060547,-0.12000083923339844,,Normal
2023-04-19,4154.52001953125,16.459999084472656,-8.42619976980652e-05,16.829999923706055,16.950000762939453,17.06999969482422,-0.37000083923339844,,Normal
2023-04-20,4129.7900390625,17.170000076293945,-0.00595254815297297,16.459999084472656,16.829999923706055,16.950000762939453,0.7100009918212891,,Normal
2023-04-21,4133.52001953125,16.770000457763672,0.0009031888869577287,17.170000076293945,16.459999084472656,16.829999923706055,-0.39999961853027344,,Normal
2023-04-24,4137.0400390625,16.889999389648438,0.0008515791660903549,16.770000457763672,17.170000076293945,16.459999084472656,0.11999893188476562,,Normal
2023-04-25,4071.6298828125,18.760000228881836,-0.015810858882773227,16.889999389648438,16.770000457763672,17.170000076293945,1.8700008392333984,,Normal
2023-04-26,4055.989990234375,18.84000015258789,-0.003841187197329843,18.760000228881836,16.889999389648438,16.770000457763672,0.07999992370605469,,Normal
2023-04-27,4135.35009765625,17.030000686645508,0.01956614972249704,18.84000015258789,18.760000228881836,16.889999389648438,-1.8099994659423828,,Normal
2023-04-28,4169.47998046875,15.779999732971191,0.008253202753460531,17.030000686645508,18.84000015258789,18.760000228881836,-1.2500009536743164,,Normal
2023-05-01,4167.8701171875,16.079999923706055,-0.0003861064902076494,15.779999732971191,17.030000686645508,18.84000015258789,0.3000001907348633,,Normal
2023-05-02,4119.580078125,17.780000686645508,-0.011586262936400304,16.079999923706055,15.779999732971191,17.030000686645508,1.7000007629394531,,Normal
2023-05-03,4090.75,18.34000015258789,-0.006998305064656485,17.780000686645508,16.079999923706055,15.779999732971191,0.5599994659423828,,Normal
2023-05-04,4061.219970703125,20.09000015258789,-0.007218732334382416,18.34000015258789,17.780000686645508,16.079999923706055,1.75,,Normal
2023-05-05,4136.25,17.190000534057617,0.018474751389515376,20.09000015258789,18.34000015258789,17.780000686645508,-2.8999996185302734,,Normal
2023-05-08,4138.1201171875,16.979999542236328,0.0004521286642489297,17.190000534057617,20.09000015258789,18.34000015258789,-0.21000099182128906,,Normal
2023-05-09,4119.169921875,17.709999084472656,-0.004579421277258522,16.979999542236328,17.190000534057617,20.09000015258789,0.7299995422363281,,Normal
2023-05-10,4137.64013671875,16.940000534057617,0.004483965263404999,17.709999084472656,16.979999542236328,17.190000534057617,-0.7699985504150391,,Normal
2023-05-11,4130.6201171875,16.93000030517578,-0.0016966239932159066,16.940000534057617,17.709999084472656,16.979999542236328,-0.010000228881835938,,Normal
2023-05-12,4124.080078125,17.030000686645508,-0.0015833068345566526,16.93000030517578,16.940000534057617,17.709999084472656,0.10000038146972656,,Normal
2023-05-15,4136.27978515625,17.1200008392334,0.0029581644391338813,17.030000686645508,16.93000030517578,16.940000534057617,0.09000015258789062,,Normal
2023-05-16,4109.89990234375,17.989999771118164,-0.006377683373153031,17.1200008392334,17.030000686645508,16.93000030517578,0.8699989318847656,,Normal
2023-05-17,4158.77001953125,16.8700008392334,0.011890829058788244,17.989999771118164,17.1200008392334,17.030000686645508,-1.1199989318847656,,Normal
2023-05-18,4198.0498046875,16.049999237060547,0.009445048649426635,16.8700008392334,17.989999771118164,17.1200008392334,-0.8200016021728516,,Normal
2023-05-19,4191.97998046875,16.809999465942383,-0.0014458676054706077,16.049999237060547,16.8700008392334,17.989999771118164,0.7600002288818359,,Normal
2023-05-22,4192.6298828125,17.209999084472656,0.0001550346964389604,16.809999465942383,16.049999237060547,16.8700008392334,0.39999961853027344,,Normal
2023-05-23,4145.580078125,18.530000686645508,-0.011222026747550129,17.209999084472656,16.809999465942383,16.049999237060547,1.3200016021728516,,Normal
2023-05-24,4115.240234375,20.030000686645508,-0.007318600335353365,18.530000686645508,17.209999084472656,16.809999465942383,1.5,,Normal
2023-05-25,4151.27978515625,19.139999389648438,0.008757581265902425,20.030000686645508,18.530000686645508,17.209999084472656,-0.8900012969970703,,Normal
2023-05-26,4205.4501953125,17.950000762939453,0.01304908677799732,19.139999389648438,20.030000686645508,18.530000686645508,-1.1899986267089844,,Normal
2023-05-30,4205.52001953125,17.459999084472656,1.660326849850513e-05,17.950000762939453,19.139999389648438,20.030000686645508,-0.4900016784667969,,Normal
2023-05-31,4179.830078125,17.940000534057617,-0.006108624209833935,17.459999084472656,17.950000762939453,19.139999389648438,0.48000144958496094,,Normal
2023-06-01,4221.02001953125,15.649999618530273,0.009854453563032717,17.940000534057617,17.459999084472656,17.950000762939453,-2.2900009155273438,,Normal
2023-06-02,4282.3701171875,14.600000381469727,0.014534424705965554,15.649999618530273,17.940000534057617,17.459999084472656,-1.0499992370605469,,Normal
2023-06-05,4273.7900390625,14.729999542236328,-0.0020035816359177394,14.600000381469727,15.649999618530273,17.940000534057617,0.12999916076660156,,Normal
2023-06-06,4283.85009765625,13.960000038146973,0.0023538963079141606,14.729999542236328,14.600000381469727,15.649999618530273,-0.7699995040893555,,Normal
2023-06-07,4267.52001953125,13.9399995803833,-0.0038120096998572883,13.960000038146973,14.729999542236328,14.600000381469727,-0.020000457763671875,,Normal
2023-06-08,4293.93017578125,13.649999618530273,0.0061886426142414575,13.9399995803833,13.960000038146973,14.729999542236328,-0.28999996185302734,,Normal
2023-06-09,4298.85986328125,13.829999923706055,0.001148059539441082,13.649999618530273,13.9399995803833,13.960000038146973,0.18000030517578125,,Normal
2023-06-12,4338.93017578125,15.010000228881836,0.009321148810237156,13.829999923706055,13.649999618530273,13.9399995803833,1.1800003051757812,,Normal
2023-06-13,4369.009765625,14.609999656677246,0.006932489951473775,15.010000228881836,13.829999923706055,13.649999618530273,-0.40000057220458984,,Normal
2023-06-14,4372.58984375,13.880000114440918,0.0008194255259321714,14.609999656677246,15.010000228881836,13.829999923706055,-0.7299995422363281,,Normal
2023-06-15,4425.83984375,14.5,0.01217813742034668,13.880000114440918,14.609999656677246,15.010000228881836,0.619999885559082,,Normal
2023-06-16,4409.58984375,13.539999961853027,-0.0036716195284263176,14.5,13.880000114440918,14.609999656677246,-0.9600000381469727,,Normal
2023-06-20,4388.7099609375,13.880000114440918,-0.0047351076976228645,13.539999961853027,14.5,13.880000114440918,0.3400001525878906,,Normal
2023-06-21,4365.68994140625,13.199999809265137,-0.005245281583003636,13.880000114440918,13.539999961853027,14.5,-0.6800003051757812,,Normal
2023-06-22,4381.89013671875,12.90999984741211,0.003710798414438443,13.199999809265137,13.880000114440918,13.539999961853027,-0.28999996185302734,,Normal
2023-06-23,4348.330078125,13.4399995803833,-0.007658808766684566,12.90999984741211,13.199999809265137,13.880000114440918,0.5299997329711914,,Normal
2023-06-26,4328.81982421875,14.25,-0.004486838293256468,13.4399995803833,12.90999984741211,13.199999809265137,0.8100004196166992,,Normal
2023-06-27,4378.41015625,13.739999771118164,0.011455854954693034,14.25,13.4399995803833,12.90999984741211,-0.5100002288818359,,Normal
2023-06-28,4376.85986328125,13.430000305175781,-0.00035407668843834283,13.739999771118164,14.25,13.4399995803833,-0.3099994659423828,,Normal
2023-06-29,4396.43994140625,13.539999961853027,0.004473544672805918,13.430000305175781,13.739999771118164,14.25,0.1099996566772461,,Normal
2023-06-30,4450.3798828125,13.59000015258789,0.012269004495714109,13.539999961853027,13.430000305175781,13.739999771118164,0.05000019073486328,,Normal
2023-07-03,4455.58984375,13.569999694824219,0.0011706778016009611,13.59000015258789,13.539999961853027,13.430000305175781,-0.020000457763671875,,Normal
2023-07-05,4446.81982421875,14.180000305175781,-0.0019683184132291975,13.569999694824219,13.59000015258789,13.539999961853027,0.6100006103515625,,Normal
2023-07-06,4411.58984375,15.4399995803833,-0.007922511336500904,14.180000305175781,13.569999694824219,13.59000015258789,1.2599992752075195,,Normal
2023-07-07,4398.9501953125,14.829999923706055,-0.0028651005386203243,15.4399995803833,14.180000305175781,13.569999694824219,-0.6099996566772461,,Normal
2023-07-10,4409.52978515625,15.069999694824219,0.002405026057131332,14.829999923706055,15.4399995803833,14.180000305175781,0.23999977111816406,,Normal
2023-07-11,4439.259765625,14.84000015258789,0.0067422110558885695,15.069999694824219,14.829999923706055,15.4399995803833,-0.22999954223632812,,Normal
2023-07-12,4472.16015625,13.539999961853027,0.007411233485312474,14.84000015258789,15.069999694824219,14.829999923706055,-1.3000001907348633,,Normal
2023-07-13,4510.0400390625,13.609999656677246,0.008470153458069118,13.539999961853027,14.84000015258789,15.069999694824219,0.06999969482421875,,Normal
2023-07-14,4505.419921875,13.34000015258789,-0.0010244071333035398,13.609999656677246,13.539999961853027,14.84000015258789,-0.26999950408935547,,Normal
2023-07-17,4522.7900390625,13.479999542236328,0.0038553825145495324,13.34000015258789,13.609999656677246,13.539999961853027,0.1399993896484375,,Normal
2023-07-18,4554.97998046875,13.300000190734863,0.007117275205842377,13.479999542236328,13.34000015258789,13.609999656677246,-0.17999935150146484,,Normal
2023-07-19,4565.72021484375,13.760000228881836,0.002357910335732072,13.300000190734863,13.479999542236328,13.34000015258789,0.46000003814697266,,Normal
2023-07-20,4534.8701171875,13.989999771118164,-0.006756896218903741,13.760000228881836,13.300000190734863,13.479999542236328,0.22999954223632812,,Normal
2023-07-21,4536.33984375,13.600000381469727,0.0003240945218980773,13.989999771118164,13.760000228881836,13.300000190734863,-0.3899993896484375,,Normal
2023-07-24,4554.64013671875,13.90999984741211,0.004034153877153557,13.600000381469727,13.989999771118164,13.760000228881836,0.3099994659423828,,Normal
2023-07-25,4567.4599609375,13.859999656677246,0.002814673351556163,13.90999984741211,13.600000381469727,13.989999771118164,-0.05000019073486328,,Normal
2023-07-26,4566.75,13.1899995803833,-0.00015543889679858758,13.859999656677246,13.90999984741211,13.600000381469727,-0.6700000762939453,,Normal
2023-07-27,4537.41015625,14.40999984741211,-0.006424666064487883,13.1899995803833,13.859999656677246,13.90999984741211,1.2200002670288086,,Normal
2023-07-28,4582.22998046875,13.329999923706055,0.009877842794752345,14.40999984741211,13.1899995803833,13.859999656677246,-1.0799999237060547,,Normal
2023-07-31,4588.9599609375,13.630000114440918,0.0014687129405193122,13.329999923706055,14.40999984741211,13.1899995803833,0.3000001907348633,,Normal
2023-08-01,4576.72998046875,13.930000305175781,-0.002665087639215691,13.630000114440918,13.329999923706055,14.40999984741211,0.3000001907348633,,Normal
2023-08-02,4513.39013671875,16.09000015258789,-0.013839541336347905,13.930000305175781,13.630000114440918,13.329999923706055,2.1599998474121094,,Normal
2023-08-03,4501.89013671875,15.920000076293945,-0.0025479738404268204,16.09000015258789,13.930000305175781,13.630000114440918,-0.1700000762939453,,Normal
2023-08-04,4478.02978515625,17.100000381469727,-0.005300074155050516,15.920000076293945,16.09000015258789,13.930000305175781,1.1800003051757812,,Normal
2023-08-07,4518.43994140625,15.770000457763672,0.00902409277936278,17.100000381469727,15.920000076293945,16.09000015258789,-1.3299999237060547,,Normal
2023-08-08,4499.3798828125,15.989999771118164,-0.004218283044793103,15.770000457763672,17.100000381469727,15.920000076293945,0.2199993133544922,,Normal
2023-08-09,4467.7099609375,15.960000038146973,-0.007038730380597102,15.989999771118164,15.770000457763672,17.100000381469727,-0.029999732971191406,,Normal
2023-08-10,4468.830078125,15.850000381469727,0.00025071394456976925,15.960000038146973,15.989999771118164,15.770000457763672,-0.1099996566772461,,Normal
2023-08-11,4464.0498046875,14.84000015258789,-0.0010696923700230787,15.850000381469727,15.960000038146973,15.989999771118164,-1.010000228881836,,Normal
2023-08-14,4489.72021484375,14.819999694824219,0.005750475751703066,14.84000015258789,15.850000381469727,15.960000038146973,-0.020000457763671875,,Normal
2023-08-15,4437.85986328125,16.459999084472656,-0.011550909428841738,14.819999694824219,14.84000015258789,15.850000381469727,1.6399993896484375,,Normal
2023-08-16,4404.330078125,16.780000686645508,-0.007555395210577687,16.459999084472656,14.819999694824219,14.84000015258789,0.32000160217285156,,Normal
2023-08-17,4370.35986328125,17.889999389648438,-0.007712913029036983,16.780000686645508,16.459999084472656,14.819999694824219,1.1099987030029297,,Normal
2023-08-18,4369.7099609375,17.299999237060547,-0.00014870682600087726,17.889999389648438,16.780000686645508,16.459999084472656,-0.5900001525878906,,Normal
2023-08-21,4399.77001953125,17.1299991607666,0.006879188518795987,17.299999237060547,17.889999389648438,16.780000686645508,-0.1700000762939453,,Normal
2023-08-22,4387.5498046875,16.969999313354492,-0.002777466728829614,17.1299991607666,17.299999237060547,17.889999389648438,-0.15999984741210938,,Normal
2023-08-23,4436.009765625,15.979999542236328,0.011044879965972587,16.969999313354492,17.1299991607666,17.299999237060547,-0.9899997711181641,,Normal
2023-08-24,4376.31005859375,17.200000762939453,-0.013457974663146133,15.979999542236328,16.969999313354492,17.1299991607666,1.220001220703125,,Normal
2023-08-25,4405.7099609375,15.680000305175781,0.006717966037625089,17.200000762939453,15.979999542236328,16.969999313354492,-1.5200004577636719,,Normal
2023-08-28,4433.31005859375,15.079999923706055,0.006264619755036449,15.680000305175781,17.200000762939453,15.979999542236328,-0.6000003814697266,,Normal
2023-08-29,4497.6298828125,14.449999809265137,0.01450830719454621,15.079999923706055,15.680000305175781,17.200000762939453,-0.630000114440918,,Normal
2023-08-30,4514.8701171875,13.880000114440918,0.003833182103508026,14.449999809265137,15.079999923706055,15.680000305175781,-0.5699996948242188,,Normal
2023-08-31,4507.66015625,13.569999694824219,-0.0015969365120942491,13.880000114440918,14.449999809265137,15.079999923706055,-0.3100004196166992,,Normal
2023-09-01,4515.77001953125,13.09000015258789,0.0017991292600010311,13.569999694824219,13.880000114440918,14.449999809265137,-0.4799995422363281,,Normal
2023-09-05,4496.830078125,14.010000228881836,-0.004194177587506065,13.09000015258789,13.569999694824219,13.880000114440918,0.9200000762939453,,Normal
2023-09-06,4465.47998046875,14.449999809265137,-0.006971599351452862,14.010000228881836,13.09000015258789,13.569999694824219,0.4399995803833008,,Normal
2023-09-07,4451.14013671875,14.399999618530273,-0.0032112659361860363,14.449999809265137,14.010000228881836,13.09000015258789,-0.05000019073486328,,Normal
2023-09-08,4457.490234375,13.84000015258789,0.0014266227216406246,14.399999618530273,14.449999809265137,14.010000228881836,-0.5599994659423828,,Normal
2023-09-11,4487.4599609375,13.800000190734863,0.006723453106275201,13.84000015258789,14.399999618530273,14.449999809265137,-0.039999961853027344,,Normal
2023-09-12,4461.89990234375,14.229999542236328,-0.005695885604828921,13.800000190734863,13.84000015258789,14.399999618530273,0.42999935150146484,,Normal
2023-09-13,4467.43994140625,13.479999542236328,0.0012416323054647016,14.229999542236328,13.800000190734863,13.84000015258789,-0.75,,Normal
2023-09-14,4505.10009765625,12.819999694824219,0.00842991886716793,13.479999542236328,14.229999542236328,13.800000190734863,-0.6599998474121094,,Normal
2023-09-15,4450.31982421875,13.789999961853027,-0.012159612938677844,12.819999694824219,13.479999542236328,14.229999542236328,0.9700002670288086,,Normal
2023-09-18,4453.52978515625,14.0,0.0007212876971294246,13.789999961853027,12.819999694824219,13.479999542236328,0.21000003814697266,,Normal
2023-09-19,4443.9501953125,14.109999656677246,-0.002151010615372817,14.0,13.789999961853027,12.819999694824219,0.1099996566772461,,Normal
2023-09-20,4402.2001953125,15.140000343322754,-0.0093947947580596,14.109999656677246,14.0,13.789999961853027,1.0300006866455078,,Normal
2023-09-21,4330.0,17.540000915527344,-0.01640093410321941,15.140000343322754,14.109999656677246,14.0,2.40000057220459,,Normal
2023-09-22,4320.06005859375,17.200000762939453,-0.002295598477193961,17.540000915527344,15.140000343322754,14.109999656677246,-0.3400001525878906,,Normal
2023-09-25,4337.43994140625,16.899999618530273,0.0040230650909416354,17.200000762939453,17.540000915527344,15.140000343322754,-0.3000011444091797,,Normal
2023-09-26,4273.52978515625,18.940000534057617,-0.014734533990868215,16.899999618530273,17.200000762939453,17.540000915527344,2.0400009155273438,,Normal
2023-09-27,4274.509765625,18.219999313354492,0.00022931406074522265,18.940000534057617,16.899999618530273,17.200000762939453,-0.720001220703125,,Normal
2023-09-28,4299.7001953125,17.34000015258789,0.005893173970516585,18.219999313354492,18.940000534057617,16.899999618530273,-0.8799991607666016,,Normal
2023-09-29,4288.0498046875,17.520000457763672,-0.002709582086142026,17.34000015258789,18.219999313354492,18.940000534057617,0.18000030517578125,,Normal
2023-10-02,4288.39013671875,17.610000610351562,7.936755559079245e-05,17.520000457763672,17.34000015258789,18.219999313354492,0.09000015258789062,,Normal
2023-10-03,4229.4501953125,19.780000686645508,-0.013744071674259506,17.610000610351562,17.520000457763672,17.34000015258789,2.1700000762939453,,Normal
2023-10-04,4263.75,18.579999923706055,0.008109754957160709,19.780000686645508,17.610000610351562,17.520000457763672,-1.2000007629394531,,Normal
2023-10-05,4258.18994140625,18.489999771118164,-0.001304030159777203,18.579999923706055,19.780000686645508,17.610000610351562,-0.09000015258789062,,Normal
2023-10-06,4308.5,17.450000762939453,0.011814893014644445,18.489999771118164,18.579999923706055,19.780000686645508,-1.039999008178711,,Normal
2023-10-09,4335.66015625,17.700000762939453,0.00630385429964031,17.450000762939453,18.489999771118164,18.579999923706055,0.25,,Normal
2023-10-10,4358.240234375,17.030000686645508,0.005207990781392224,17.700000762939453,17.450000762939453,18.489999771118164,-0.6700000762939453,,Normal
2023-10-11,4376.9501953125,16.09000015258789,0.00429300817103373,17.030000686645508,17.700000762939453,17.450000762939453,-0.9400005340576172,,Normal
2023-10-12,4349.60986328125,16.690000534057617,-0.00624643434611849,16.09000015258789,17.030000686645508,17.700000762939453,0.6000003814697266,,Normal
2023-10-13,4327.77978515625,19.31999969482422,-0.005018858888767519,16.690000534057617,16.09000015258789,17.030000686645508,2.6299991607666016,,Normal
