Date,SPX_Close,VIX_Today,fgi_value,SPX_Return,VIX_Jump,VIX_T-1,Type
2018-05-15,2711.449951171875,14.630000114440918,40.0,-0.006842140279927467,1.6999998092651367,12.930000305175781,Normal
2018-05-16,2722.4599609375,13.420000076293945,32.0,0.004060561678767671,-1.2100000381469727,14.630000114440918,Normal
2018-05-17,2720.1298828125,13.430000305175781,31.0,-0.0008558723207806596,0.010000228881835938,13.420000076293945,Normal
2018-05-18,2712.969970703125,13.420000076293945,37.0,-0.00263219493841671,-0.010000228881835938,13.430000305175781,Normal
2018-05-21,2733.010009765625,13.079999923706055,41.0,0.007386752997235124,-0.3400001525878906,13.420000076293945,Normal
2018-05-22,2724.43994140625,13.220000267028809,30.0,-0.0031357617896576873,0.1400003433227539,13.079999923706055,Normal
2018-05-23,2733.2900390625,12.579999923706055,26.0,0.0032484098921563564,-0.6400003433227539,13.220000267028809,Normal
2018-05-24,2727.760009765625,12.529999732971191,27.0,-0.002023213496498033,-0.05000019073486328,12.579999923706055,Normal
2018-05-25,2721.330078125,13.220000267028809,25.0,-0.0023572204364039617,0.6900005340576172,12.529999732971191,Normal
2018-05-29,2689.860107421875,17.020000457763672,16.0,-0.011564187290653005,3.8000001907348633,13.220000267028809,Normal
2018-05-30,2724.010009765625,14.9399995803833,38.0,0.012695791223314323,-2.080000877380371,17.020000457763672,Normal
2018-05-31,2705.27001953125,15.430000305175781,25.0,-0.006879559974886984,0.49000072479248047,14.9399995803833,Normal
2018-06-01,2734.6201171875,13.460000038146973,24.0,0.010849230370481022,-1.9700002670288086,15.430000305175781,Normal
2018-06-04,2746.8701171875,12.739999771118164,41.0,0.004479598435997323,-0.7200002670288086,13.460000038146973,Normal
2018-06-05,2748.800048828125,12.399999618530273,26.0,0.0007025929724704394,-0.3400001525878906,12.739999771118164,Normal
2018-06-06,2772.35009765625,11.640000343322754,42.0,0.008567392465728796,-0.7599992752075195,12.399999618530273,Normal
2018-06-07,2770.3701171875,12.130000114440918,38.0,-0.0007141884679080501,0.48999977111816406,11.640000343322754,Normal
2018-06-08,2779.030029296875,12.180000305175781,40.0,0.0031259043893263616,0.05000019073486328,12.130000114440918,Normal
2018-06-11,2782.0,12.350000381469727,15.0,0.001068707668436586,0.1700000762939453,12.180000305175781,Normal
2018-06-12,2786.85009765625,12.34000015258789,19.0,0.0017433852107295866,-0.010000228881835938,12.350000381469727,Normal
2018-06-13,2775.6298828125,12.9399995803833,19.0,-0.004026127868587581,0.5999994277954102,12.34000015258789,Normal
2018-06-14,2782.489990234375,12.119999885559082,17.0,0.002471549778432225,-0.8199996948242188,12.9399995803833,Normal
2018-06-15,2779.659912109375,11.979999542236328,26.0,-0.001017102715529128,-0.1400003433227539,12.119999885559082,Normal
2018-06-18,2773.75,12.3100004196167,27.0,-0.0021261277624751163,0.3300008773803711,11.979999542236328,Normal
2018-06-19,2762.590087890625,13.350000381469727,32.0,-0.004023402292699374,1.0399999618530273,12.3100004196167,Normal
2018-06-20,2767.320068359375,12.789999961853027,34.0,0.0017121542893689945,-0.5600004196166992,13.350000381469727,Normal
2018-06-21,2749.760009765625,14.640000343322754,37.0,-0.006345510515579966,1.8500003814697266,12.789999961853027,Normal
2018-06-22,2754.8798828125,13.770000457763672,28.0,0.0018619345065358228,-0.869999885559082,14.640000343322754,Normal
2018-06-25,2717.070068359375,17.329999923706055,16.0,-0.013724668973416176,3.559999465942383,13.770000457763672,Normal
2018-06-26,2723.06005859375,15.920000076293945,21.0,0.0022045770199778936,-1.4099998474121094,17.329999923706055,Normal
2018-06-27,2699.6298828125,17.90999984741211,18.0,-0.008604355128821406,1.989999771118164,15.920000076293945,Normal
2018-06-28,2716.31005859375,16.850000381469727,20.0,0.00617868985946779,-1.0599994659423828,17.90999984741211,Normal
2018-06-29,2718.3701171875,16.09000015258789,16.0,0.0007584033300001014,-0.7600002288818359,16.850000381469727,Normal
2018-07-02,2726.7099609375,15.600000381469727,27.0,0.003067957412152822,-0.48999977111816406,16.09000015258789,Normal
2018-07-03,2713.219970703125,16.139999389648438,31.0,-0.00494735062681062,0.5399990081787109,15.600000381469727,Normal
2018-07-05,2736.610107421875,14.970000267028809,37.0,0.008620803683929923,-1.169999122619629,16.139999389648438,Normal
2018-07-06,2759.820068359375,13.369999885559082,34.0,0.008481281595267509,-1.6000003814697266,14.970000267028809,Normal
2018-07-09,2784.169921875,12.6899995803833,39.0,0.008822985887663393,-0.6800003051757812,13.369999885559082,Normal
2018-07-10,2793.840087890625,12.640000343322754,37.0,0.003473267180873929,-0.049999237060546875,12.6899995803833,Normal
2018-07-11,2774.02001953125,13.630000114440918,29.0,-0.007094202866256172,0.9899997711181641,12.640000343322754,Normal
2018-07-12,2798.2900390625,12.579999923706055,33.0,0.008749042674663476,-1.0500001907348633,13.630000114440918,Normal
2018-07-13,2801.31005859375,12.180000305175781,29.0,0.0010792374947172778,-0.39999961853027344,12.579999923706055,Normal
2018-07-16,2798.429931640625,12.829999923706055,36.0,-0.001028135726814483,0.6499996185302734,12.180000305175781,Normal
2018-07-17,2809.550048828125,12.0600004196167,39.0,0.00397369863071062,-0.7699995040893555,12.829999923706055,Normal
2018-07-18,2815.6201171875,12.100000381469727,42.0,0.0021605126279586884,0.039999961853027344,12.0600004196167,Normal
2018-07-19,2804.489990234375,12.869999885559082,44.0,-0.003952993120479142,0.7699995040893555,12.100000381469727,Normal
2018-07-20,2801.830078125,12.859999656677246,47.0,-0.0009484477101494582,-0.010000228881835938,12.869999885559082,Normal
2018-07-23,2806.97998046875,12.619999885559082,44.0,0.0018380494891383492,-0.23999977111816406,12.859999656677246,Normal
2018-07-24,2820.39990234375,12.40999984741211,49.0,0.004780911145920941,-0.21000003814697266,12.619999885559082,Normal
2018-07-25,2846.070068359375,12.289999961853027,54.0,0.009101605057599604,-0.11999988555908203,12.40999984741211,Normal
2018-07-26,2837.43994140625,12.140000343322754,53.0,-0.0030322960242857855,-0.14999961853027344,12.289999961853027,Normal
2018-07-27,2818.820068359375,13.029999732971191,47.0,-0.00656220869212365,0.8899993896484375,12.140000343322754,Normal
2018-07-30,2802.60009765625,14.260000228881836,53.0,-0.005754170294581917,1.2300004959106445,13.029999732971191,Normal
2018-07-31,2816.2900390625,12.829999923706055,48.0,0.004884728797982518,-1.4300003051757812,14.260000228881836,Normal
2018-08-01,2813.360107421875,13.149999618530273,39.0,-0.0010403515262938923,0.31999969482421875,12.829999923706055,Normal
2018-08-02,2827.219970703125,12.1899995803833,39.0,0.004926444803381669,-0.9600000381469727,13.149999618530273,Normal
2018-08-03,2840.35009765625,11.640000343322754,36.0,0.004644183009877123,-0.5499992370605469,12.1899995803833,Normal
2018-08-06,2850.39990234375,11.270000457763672,25.0,0.003538227451535869,-0.36999988555908203,11.640000343322754,Normal
2018-08-07,2858.449951171875,10.930000305175781,25.0,0.0028241822564987196,-0.3400001525878906,11.270000457763672,Normal
2018-08-08,2857.699951171875,10.850000381469727,23.0,-0.0002623799656497061,-0.07999992370605469,10.930000305175781,Normal
2018-08-09,2853.580078125,11.270000457763672,19.0,-0.0014416744645237012,0.4200000762939453,10.850000381469727,Normal
2018-08-10,2833.280029296875,13.15999984741211,21.0,-0.007113887913551609,1.8899993896484375,11.270000457763672,Normal
2018-08-13,2821.929931640625,14.779999732971191,21.0,-0.004005992185342366,1.619999885559082,13.15999984741211,Normal
2018-08-14,2839.9599609375,13.3100004196167,16.0,0.006389254777276809,-1.4699993133544922,14.779999732971191,Normal
2018-08-15,2818.3701171875,14.640000343322754,18.0,-0.007602164835758152,1.3299999237060547,13.3100004196167,Normal
2018-08-16,2840.68994140625,13.449999809265137,21.0,0.007919408484583057,-1.1900005340576172,14.640000343322754,Normal
2018-08-17,2850.1298828125,12.640000343322754,19.0,0.0033231157222237684,-0.8099994659423828,13.449999809265137,Normal
2018-08-20,2857.050048828125,12.489999771118164,26.0,0.0024280177746833775,-0.15000057220458984,12.640000343322754,Normal
2018-08-21,2862.9599609375,12.859999656677246,19.0,0.0020685364303643095,0.36999988555908203,12.489999771118164,Normal
2018-08-22,2861.820068359375,12.25,21.0,-0.0003981517707819515,-0.6099996566772461,12.859999656677246,Normal
2018-08-23,2856.97998046875,12.40999984741211,18.0,-0.0016912621251551352,0.15999984741210938,12.25,Normal
2018-08-24,2874.68994140625,11.989999771118164,19.0,0.006198839704363079,-0.4200000762939453,12.40999984741211,Normal
2018-08-27,2896.739990234375,12.15999984741211,18.0,0.007670409427647185,0.1700000762939453,11.989999771118164,Normal
2018-08-28,2897.52001953125,12.5,19.0,0.00026927832649970007,0.3400001525878906,12.15999984741211,Normal
2018-08-29,2914.0400390625,12.25,19.0,0.005701434129840033,-0.25,12.5,Normal
2018-08-30,2901.1298828125,13.529999732971191,22.0,-0.004430329054144866,1.2799997329711914,12.25,Normal
2018-08-31,2901.52001953125,12.859999656677246,17.0,0.00013447750859452157,-0.6700000762939453,13.529999732971191,Normal
2018-09-04,2896.719970703125,13.15999984741211,26.0,-0.0016543221469484948,0.3000001907348633,12.859999656677246,Normal
2018-09-05,2888.60009765625,13.90999984741211,17.0,-0.002803126684318036,0.75,13.15999984741211,Normal
2018-09-06,2878.050048828125,14.649999618530273,14.0,-0.0036523050860121087,0.7399997711181641,13.90999984741211,Normal
2018-09-07,2871.679931640625,14.880000114440918,17.0,-0.002213344827027508,0.23000049591064453,14.649999618530273,Normal
2018-09-10,2877.1298828125,14.15999984741211,15.0,0.0018978268127400888,-0.7200002670288086,14.880000114440918,Normal
2018-09-11,2887.889892578125,13.220000267028809,18.0,0.003739841510076891,-0.9399995803833008,14.15999984741211,Normal
2018-09-12,2888.919921875,13.140000343322754,14.0,0.00035667194221011833,-0.07999992370605469,13.220000267028809,Normal
2018-09-13,2904.179931640625,12.369999885559082,20.0,0.005282254329749936,-0.7700004577636719,13.140000343322754,Normal
2018-09-14,2904.97998046875,12.069999694824219,23.0,0.00027548183892078804,-0.3000001907348633,12.369999885559082,Normal
2018-09-17,2888.800048828125,13.680000305175781,25.0,-0.005569722252617426,1.6100006103515625,12.069999694824219,Normal
2018-09-18,2904.31005859375,12.789999961853027,21.0,0.005369014643958003,-0.8900003433227539,13.680000305175781,Normal
2018-09-19,2907.949951171875,11.75,24.0,0.0012532727238796504,-1.0399999618530273,12.789999961853027,Normal
2018-09-20,2930.75,11.800000190734863,24.0,0.007840591898404803,0.05000019073486328,11.75,Normal
2018-09-21,2929.669921875,11.680000305175781,31.0,-0.00036853301202766087,-0.11999988555908203,11.800000190734863,Normal
2018-09-24,2919.3701171875,12.199999809265137,43.0,-0.0035156877607932513,0.5199995040893555,11.680000305175781,Normal
2018-09-25,2915.56005859375,12.420000076293945,37.0,-0.0013050961134796202,0.2200002670288086,12.199999809265137,Normal
2018-09-26,2905.969970703125,12.890000343322754,37.0,-0.003289278113945082,0.4700002670288086,12.420000076293945,Normal
2018-09-27,2914.0,12.40999984741211,42.0,0.0027632870875580196,-0.48000049591064453,12.890000343322754,Normal
2018-09-28,2913.97998046875,12.119999885559082,42.0,-6.870120538793323e-06,-0.28999996185302734,12.40999984741211,Normal
2018-10-01,2924.590087890625,12.0,35.0,0.003641105118425747,-0.11999988555908203,12.119999885559082,Normal
2018-10-02,2923.429931640625,12.050000190734863,33.0,-0.0003966902079042267,0.05000019073486328,12.0,Normal
2018-10-03,2925.510009765625,11.609999656677246,36.0,0.0007115197468861023,-0.4400005340576172,12.050000190734863,Normal
2018-10-04,2901.610107421875,14.220000267028809,29.0,-0.008169482334351885,2.6100006103515625,11.609999656677246,Normal
2018-10-05,2885.570068359375,14.819999694824219,37.0,-0.005527978766503461,0.5999994277954102,14.220000267028809,Normal
2018-10-08,2884.429931640625,15.6899995803833,26.0,-0.00039511662920677093,0.869999885559082,14.819999694824219,Normal
2018-10-09,2880.340087890625,15.949999809265137,31.0,-0.0014179036575431292,0.26000022888183594,15.6899995803833,Normal
2018-10-10,2785.679931640625,22.959999084472656,28.0,-0.0328642290012785,7.0099992752075195,15.949999809265137,Drop >= 2%
2018-10-11,2728.3701171875,24.979999542236328,19.0,-0.02057300761734404,2.020000457763672,22.959999084472656,Drop >= 2%
2018-10-12,2767.1298828125,21.309999465942383,13.0,0.014206197825152422,-3.6700000762939453,24.979999542236328,Normal
2018-10-15,2750.7900390625,21.299999237060547,20.0,-0.005904978964482943,-0.010000228881835938,21.309999465942383,Normal
2018-10-16,2809.919921875,17.6200008392334,24.0,0.02149560016316343,-3.6799983978271484,21.299999237060547,Jump >= 2%
2018-10-17,2809.2099609375,17.399999618530273,23.0,-0.00025266233815879335,-0.220001220703125,17.6200008392334,Normal
2018-10-18,2768.780029296875,20.059999465942383,26.0,-0.014391922356395415,2.6599998474121094,17.399999618530273,Normal
2018-10-19,2767.780029296875,19.889999389648438,24.0,-0.00036116989772350117,-0.1700000762939453,20.059999465942383,Normal
2018-10-22,2755.8798828125,19.639999389648438,27.0,-0.004299527548581317,-0.25,19.889999389648438,Normal
2018-10-23,2740.68994140625,20.709999084472656,24.0,-0.005511829997012829,1.0699996948242188,19.639999389648438,Normal
2018-10-24,2656.10009765625,25.229999542236328,23.0,-0.030864433977743855,4.520000457763672,20.709999084472656,Drop >= 2%
2018-10-25,2705.570068359375,24.219999313354492,25.0,0.018625040052811848,-1.010000228881836,25.229999542236328,Normal
2018-10-26,2658.68994140625,24.15999984741211,29.0,-0.017327264039978307,-0.05999946594238281,24.219999313354492,Normal
2018-10-29,2641.25,24.700000762939453,34.0,-0.0065595995737004476,0.5400009155273438,24.15999984741211,Normal
2018-10-30,2682.6298828125,23.350000381469727,31.0,0.015666780052058682,-1.3500003814697266,24.700000762939453,Normal
2018-10-31,2711.739990234375,21.229999542236328,32.0,0.010851331974038647,-2.1200008392333984,23.350000381469727,Normal
2018-11-01,2740.3701171875,19.34000015258789,29.0,0.010557843693063784,-1.8899993896484375,21.229999542236328,Normal
2018-11-02,2723.06005859375,19.510000228881836,36.0,-0.0063166863793988615,0.1700000762939453,19.34000015258789,Normal
2018-11-05,2738.31005859375,19.959999084472656,42.0,0.005600317169601965,0.4499988555908203,19.510000228881836,Normal
2018-11-06,2755.449951171875,19.90999984741211,42.0,0.006259295774170726,-0.049999237060546875,19.959999084472656,Normal
2018-11-07,2813.889892578125,16.360000610351562,48.0,0.021208856064105275,-3.549999237060547,19.90999984741211,Jump >= 2%
2018-11-08,2806.830078125,16.719999313354492,51.0,-0.0025089163835961825,0.3599987030029297,16.360000610351562,Normal
2018-11-09,2781.010009765625,17.360000610351562,47.0,-0.00919901370610332,0.6400012969970703,16.719999313354492,Normal
2018-11-12,2726.219970703125,20.450000762939453,52.0,-0.01970148934024063,3.0900001525878906,17.360000610351562,Normal
2018-11-13,2722.179931640625,20.020000457763672,56.0,-0.0014819196931705747,-0.43000030517578125,20.450000762939453,Normal
2018-11-14,2701.580078125,21.25,49.0,-0.007567410690302756,1.2299995422363281,20.020000457763672,Normal
2018-11-15,2730.199951171875,19.979999542236328,28.0,0.010593753366266334,-1.2700004577636719,21.25,Normal
2018-11-16,2736.27001953125,18.139999389648438,23.0,0.0022233054237545957,-1.8400001525878906,19.979999542236328,Normal
2018-11-19,2690.72998046875,20.100000381469727,28.0,-0.01664310858849427,1.960000991821289,18.139999389648438,Normal
2018-11-20,2641.889892578125,22.479999542236328,21.0,-0.01815124083246611,2.3799991607666016,20.100000381469727,Normal
2018-11-21,2649.929931640625,20.799999237060547,15.0,0.0030432907461763747,-1.6800003051757812,22.479999542236328,Normal
2018-11-23,2632.56005859375,21.520000457763672,12.0,-0.006554842390161242,0.720001220703125,20.799999237060547,Normal
2018-11-26,2673.449951171875,18.899999618530273,17.0,0.0155323683669224,-2.6200008392333984,21.520000457763672,Normal
2018-11-27,2682.169921875,19.020000457763672,11.0,0.003261692144003847,0.12000083923339844,18.899999618530273,Normal
2018-11-28,2743.7900390625,18.489999771118164,14.0,0.022973979644221654,-0.5300006866455078,19.020000457763672,Jump >= 2%
2018-11-29,2737.800048828125,18.790000915527344,18.0,-0.0021831080910337253,0.3000011444091797,18.489999771118164,Normal
2018-11-30,2760.169921875,18.06999969482422,19.0,0.008170747552017188,-0.720001220703125,18.790000915527344,Normal
2018-12-03,2790.3701171875,16.440000534057617,17.0,0.010941426132194287,-1.6299991607666016,18.06999969482422,Normal
2018-12-04,2700.06005859375,20.739999771118164,12.0,-0.03236490314939877,4.299999237060547,16.440000534057617,Drop >= 2%
2018-12-06,2695.949951171875,21.190000534057617,13.0,-0.0015222281477752508,0.4500007629394531,20.739999771118164,Normal
2018-12-07,2633.080078125,23.229999542236328,11.0,-0.023320118765389863,2.039999008178711,21.190000534057617,Drop >= 2%
2018-12-10,2637.719970703125,22.639999389648438,19.0,0.0017621539947350051,-0.5900001525878906,23.229999542236328,Normal
2018-12-11,2636.780029296875,21.760000228881836,15.0,-0.00035634616892232795,-0.8799991607666016,22.639999389648438,Normal
2018-12-12,2651.070068359375,21.459999084472656,14.0,0.005419503676349802,-0.3000011444091797,21.760000228881836,Normal
2018-12-13,2650.5400390625,20.649999618530273,14.0,-0.00019993032368359476,-0.8099994659423828,21.459999084472656,Normal
2018-12-14,2599.949951171875,21.6299991607666,10.0,-0.019086709555430348,0.9799995422363281,20.649999618530273,Normal
2018-12-17,2545.93994140625,24.520000457763672,17.0,-0.020773480559224233,2.8900012969970703,21.6299991607666,Drop >= 2%
2018-12-18,2546.159912109375,25.579999923706055,23.0,8.640058610476231e-05,1.0599994659423828,24.520000457763672,Normal
2018-12-19,2506.9599609375,25.579999923706055,21.0,-0.01539571453679811,0.0,25.579999923706055,Normal
2018-12-20,2467.419921875,28.3799991607666,27.0,-0.01577210632742365,2.799999237060547,25.579999923706055,Normal
2018-12-21,2416.6201171875,30.110000610351562,35.0,-0.020588228309714296,1.730001449584961,28.3799991607666,Drop >= 2%
2018-12-24,2351.10009765625,36.06999969482422,25.0,-0.027112254452099527,5.959999084472656,30.110000610351562,Drop >= 2%
2018-12-26,2467.699951171875,30.40999984741211,26.0,0.04959374278953943,-5.659999847412109,36.06999969482422,Jump >= 2%
2018-12-27,2488.830078125,29.959999084472656,29.0,0.008562680784222065,-0.4500007629394531,30.40999984741211,Normal
2018-12-28,2485.739990234375,28.34000015258789,21.0,-0.0012415825080966947,-1.6199989318847656,29.959999084472656,Normal
2018-12-31,2506.85009765625,25.420000076293945,26.0,0.00849248413140935,-2.9200000762939453,28.34000015258789,Normal
2019-01-02,2510.030029296875,23.219999313354492,30.0,0.0012684969251244294,-2.200000762939453,25.420000076293945,Normal
2019-01-03,2447.889892578125,25.450000762939453,33.0,-0.02475673039503723,2.230001449584961,23.219999313354492,Drop >= 2%
2019-01-04,2531.93994140625,21.3799991607666,48.0,0.03433571464262353,-4.070001602172852,25.450000762939453,Jump >= 2%
2019-01-07,2549.68994140625,21.399999618530273,39.0,0.007010434848680358,0.020000457763671875,21.3799991607666,Normal
2019-01-08,2574.409912109375,20.469999313354492,39.0,0.009695285023358924,-0.9300003051757812,21.399999618530273,Normal
2019-01-09,2584.9599609375,19.979999542236328,42.0,0.004098045450532162,-0.48999977111816406,20.469999313354492,Normal
2019-01-10,2596.639892578125,19.5,37.0,0.004518418782931244,-0.4799995422363281,19.979999542236328,Normal
2019-01-11,2596.260009765625,18.190000534057617,19.0,-0.00014629784190933748,-1.3099994659423828,19.5,Normal
2019-01-14,2582.610107421875,19.06999969482422,16.0,-0.005257525167898014,0.8799991607666016,18.190000534057617,Normal
